item_id,item_price,item_cnt_day,sales_amount
285,249.0,1.0,249.0
286,129.0,1.0,129.0
287,80.0,1.0,80.0
288,80.0,1.0,80.0
289,228.0,1.0,228.0
290,249.0,1.0,249.0
291,172.0,1.0,172.0
292,249.0,1.0,249.0
293,248.2507462686567,0.9701492537313433,240.8179104477612
294,241.72727272727272,1.0,241.72727272727272
295,249.0,1.0,249.0
296,172.0,1.0,172.0
297,249.0,1.0,249.0
298,249.0,1.0,249.0
300,172.0,1.0,172.0
301,172.0,1.0,172.0
303,59.0,1.0,59.0
304,114.0,1.0,114.0
305,114.0,1.0,114.0
306,227.04074074074074,1.0,227.04074074074074
308,239.17290640394089,1.0,239.17290640394089
309,172.0,1.0,172.0
310,249.0,1.0,249.0
311,249.0,1.0,249.0
312,249.0,1.0,249.0
313,245.66428571428574,0.9642857142857143,236.77142857142857
314,249.0,1.0,249.0
315,249.0,1.0,249.0
316,299.0,1.0,299.0
317,290.94117647058823,1.0,290.94117647058823
318,299.0,1.0,299.0
319,299.0,1.0,299.0
320,287.5833333333333,1.0,287.5833333333333
321,290.4375,1.0,290.4375
322,299.0,1.0,299.0
324,249.0,1.0,249.0
325,242.66220238095238,0.9940476190476191,241.18005952380952
326,300.0,1.0,300.0
327,129.0,1.0,129.0
328,249.0,1.0,249.0
329,229.07692307692307,1.0,229.07692307692307
330,216.0,1.0,216.0
331,249.0,1.0,249.0
332,80.0,1.0,80.0
333,249.0,1.0,249.0
334,144.0,1.0,144.0
335,249.0,1.0,249.0
336,144.0,1.0,144.0
337,144.0,1.0,144.0
338,144.0,1.0,144.0
339,144.0,1.0,144.0
340,144.0,1.0,144.0
341,144.0,1.0,144.0
342,144.0,1.0,144.0
343,216.0,1.0,216.0
344,216.0,1.0,216.0
345,144.0,1.0,144.0
346,144.0,1.0,144.0
347,144.0,1.0,144.0
348,144.0,1.0,144.0
349,80.0,1.0,80.0
350,80.0,1.0,80.0
351,209.75,1.0,209.75
352,120.0,1.0,120.0
353,249.0,1.0,249.0
354,367.6666666666667,1.0,367.6666666666667
355,172.0,1.0,172.0
356,249.0,1.0,249.0
357,247.9404255319149,1.0,247.9404255319149
358,144.0,1.0,144.0
359,144.0,1.0,144.0
360,144.0,1.0,144.0
361,144.0,1.0,144.0
362,172.0,1.0,172.0
363,249.0,1.0,249.0
364,149.0,1.0,149.0
365,250.0,1.0,250.0
366,249.0,1.0,249.0
367,249.0,1.0,249.0
368,249.0,1.0,249.0
369,249.0,1.0,249.0
370,250.0,1.0,250.0
371,179.8695652173913,1.0,179.8695652173913
372,249.0,1.0,249.0
373,246.21194029850747,1.0,246.21194029850747
374,172.0,1.0,172.0
375,249.0,1.0,249.0
376,249.0,1.0,249.0
377,249.0,1.0,249.0
378,249.0,1.0,249.0
379,144.0,1.0,144.0
380,249.0,1.0,249.0
381,114.0,1.0,114.0
382,249.0,1.0,249.0
383,216.0,1.0,216.0
384,247.31884057971016,1.0,247.31884057971016
385,248.0,1.0204081632653061,253.08163265306123
386,250.0,1.0,250.0
387,234.45454545454547,1.0,234.45454545454547
388,247.16794871794872,0.9914529914529915,245.0397435897436
389,242.0909090909091,1.0,242.0909090909091
390,249.0,1.0,249.0
391,249.0,1.0,249.0
392,241.38888888888889,1.0,241.38888888888889
393,249.0,1.0,249.0
394,172.0,1.0,172.0
395,172.0,1.0,172.0
396,216.0,1.0,216.0
397,249.0,1.0,249.0
398,349.0,1.0,349.0
399,349.0,1.0,349.0
400,172.0,1.0,172.0
401,249.0,1.0,249.0
403,114.0,1.0,114.0
404,114.0,1.0,114.0
405,249.0,1.0,249.0
406,250.0,1.0,250.0
407,242.46236559139786,1.021505376344086,247.81720430107526
408,243.54180327868852,1.0,243.54180327868852
409,249.0,1.0,249.0
410,234.06644295302016,1.0,234.06644295302016
411,249.0,1.0,249.0
412,240.0,1.0,240.0
413,243.52991452991452,1.0,243.52991452991452
414,249.0,1.0,249.0
415,144.0,1.0,144.0
416,144.0,1.0,144.0
417,299.0,1.0,299.0
418,249.0,1.0,249.0
419,249.0,1.0,249.0
420,144.0,1.0,144.0
421,295.0346590909091,1.0,295.0346590909091
422,314.0,1.0,314.0
423,199.0,1.0,199.0
424,249.0,1.0,249.0
425,249.0,1.0,249.0
426,249.0,1.0,249.0
427,249.0,1.0,249.0
429,278.8666666666667,1.0,278.8666666666667
431,249.0,1.0,249.0
432,299.0,1.0,299.0
433,249.0,1.0,249.0
434,172.0,1.0,172.0
435,236.46153846153845,1.0,236.46153846153845
436,299.0,1.0,299.0
437,314.0,1.0,314.0
438,290.6969696969697,1.0,290.6969696969697
439,241.05555555555554,1.0,241.05555555555554
440,199.2,1.0,199.2
441,249.0,1.0,249.0
442,199.0,1.0,199.0
443,249.0,1.0,249.0
444,249.0,1.0,249.0
445,249.0,1.0,249.0
446,172.0,1.0,172.0
447,172.0,1.0,172.0
448,247.01898734177215,1.0,247.01898734177215
449,299.0,1.0,299.0
450,299.0,1.0,299.0
451,237.4,1.0,237.4
452,172.0,1.0,172.0
453,249.0,1.0,249.0
455,172.0,1.0,172.0
456,349.0,1.0,349.0
457,299.0,1.0,299.0
458,249.0,1.0,249.0
459,249.0,1.0,249.0
460,249.0,1.0,249.0
461,249.0,1.0,249.0
462,249.0,1.0,249.0
463,314.0,1.0,314.0
465,179.0,1.0,179.0
466,179.0,1.0,179.0
467,179.0,1.0,179.0
468,28.0,1.0,28.0
469,28.0,1.0,28.0
470,690.0,1.0,690.0
473,435.35714285714283,1.0,435.35714285714283
479,294.0935064935065,1.0129870129870129,297.97662337662337
487,229.0,1.0,229.0
488,188.0,1.0,188.0
489,229.0,1.0,229.0
490,188.0,1.0,188.0
491,591.2620709219858,1.0453900709219859,617.8432056737589
498,246.54736842105262,1.0315789473684212,254.31578947368422
499,28.0,1.0,28.0
500,28.0,1.0,28.0
501,100.0,1.0,100.0
502,80.57142857142857,1.0357142857142858,83.25
504,132.2608695652174,1.065217391304348,138.45652173913044
505,137.0,1.0,137.0
507,125.0,1.0,125.0
508,95.85714285714286,1.0357142857142858,99.25
509,100.0,1.0,100.0
510,58.0,1.0,58.0
511,100.0,1.0,100.0
512,100.0,1.0,100.0
513,100.0,1.0,100.0
514,100.0,1.0,100.0
516,184.0,1.0,184.0
517,100.0,1.0,100.0
518,99.75,1.0,99.75
519,100.0,1.0,100.0
520,175.0,1.0,175.0
522,149.0,1.0,149.0
523,188.0,1.0,188.0
524,188.0,1.0,188.0
525,980.0,1.0,980.0
526,650.0,1.0,650.0
527,980.0,1.0,980.0
528,980.0,1.0,980.0
529,77.0,1.0,77.0
530,99.0,1.0,99.0
531,58.0,1.0,58.0
532,249.0,1.0,249.0
533,249.0,1.0,249.0
534,415.62462462462463,1.057057057057057,436.6216216216216
537,188.0,1.0,188.0
539,172.0,1.0,172.0
542,173.5,1.0,173.5
543,249.0,1.0,249.0
544,199.08505747126438,1.0574712643678161,210.52183908045978
545,237.83225806451614,1.0,237.83225806451614
546,200.32857142857142,1.0,200.32857142857142
547,249.0,1.0,249.0
548,199.0,1.0,199.0
549,199.0,1.0,199.0
550,28.0,1.0,28.0
551,199.0,1.0,199.0
552,65.75,1.0,65.75
553,147.75166666666667,1.0,147.75166666666667
554,146.5,1.0,146.5
556,190.24717741935484,1.0685483870967742,201.25120967741935
557,159.0,1.0,159.0
558,147.2403846153846,1.0128205128205128,149.15064102564102
559,149.0,1.0,149.0
560,192.5834905660377,1.0613207547169812,204.31462264150943
561,199.0,1.0,199.0
562,149.0,1.0,149.0
563,172.0,1.0588235294117647,182.11764705882354
564,172.0,1.0454545454545454,179.8181818181818
565,150.53333333333333,1.0333333333333334,154.53333333333333
568,172.0,1.0,172.0
569,172.0,1.0,172.0
570,149.0,1.0,149.0
571,165.66666666666666,1.0,165.66666666666666
572,172.0,1.0,172.0
573,199.0,1.0,199.0
574,172.0,1.0,172.0
575,172.0,1.0,172.0
576,172.0,1.0,172.0
577,172.0,1.0,172.0
578,172.0,1.0,172.0
579,172.0,1.0,172.0
580,149.0,1.0,149.0
581,172.0,1.0,172.0
582,91.0,1.0,91.0
583,172.0,1.0,172.0
584,149.0,1.0,149.0
586,189.0,1.0,189.0
588,189.0,1.0,189.0
590,199.0,1.0,199.0
591,149.0,1.0,149.0
592,136.0,1.0,136.0
593,199.0,1.0,199.0
594,199.0,1.0,199.0
595,189.0,1.0,189.0
596,149.0,1.0,149.0
597,199.0,1.0,199.0
598,172.0,1.0,172.0
599,199.0,1.0,199.0
600,172.0,1.0,172.0
601,199.0,1.0,199.0
603,115.0,1.0,115.0
604,58.0,1.0,58.0
605,28.0,1.0,28.0
606,272.0,1.0,272.0
607,28.0,1.0,28.0
608,28.0,1.0,28.0
609,199.0,1.0,199.0
610,178.9,1.0,178.9
611,172.0,1.0,172.0
612,172.0,1.0,172.0
613,188.0,1.0,188.0
614,188.0,1.0,188.0
615,189.0,1.0,189.0
616,172.0,1.0,172.0
617,148.0,1.0,148.0
618,172.0,1.0555555555555556,181.55555555555554
619,172.0,1.0,172.0
620,172.0,1.0,172.0
621,143.04000000000002,1.0,143.04000000000002
622,172.0,1.0,172.0
623,172.0,1.0,172.0
624,172.0,1.0,172.0
625,149.0,1.0,149.0
626,151.5,1.0,151.5
627,172.0,1.0,172.0
628,149.0,1.0,149.0
629,172.0,1.0,172.0
631,149.0,1.0,149.0
632,172.0,1.0,172.0
633,172.0,1.0,172.0
634,188.0,1.0,188.0
635,189.0,1.0,189.0
636,189.0,1.0,189.0
637,199.0,1.0,199.0
638,348.8484848484849,1.0606060606060606,370.0
641,172.0,1.0,172.0
643,172.0,1.0,172.0
644,172.0,1.0,172.0
645,199.0,1.0,199.0
646,188.0,1.0,188.0
647,188.0,1.0,188.0
648,149.0,1.0,149.0
649,172.0,1.0,172.0
651,141.26800947867298,1.052132701421801,148.1969194312796
652,172.0,1.0416666666666667,179.16666666666666
654,149.0,1.0,149.0
655,172.0,1.0,172.0
656,172.0,1.0,172.0
659,174.0,1.0,174.0
660,174.0,1.0,174.0
661,172.0,1.0,172.0
662,189.0,1.0,189.0
663,172.0,1.0,172.0
664,172.0,1.0,172.0
665,149.0,1.0,149.0
666,172.0,1.0,172.0
667,172.0,1.0,172.0
668,120.0,1.0,120.0
669,172.0,1.0,172.0
670,188.0,1.0,188.0
671,172.0,1.0,172.0
672,172.0,1.0,172.0
673,172.0,1.0,172.0
674,149.0,1.0,149.0
675,172.0,1.0,172.0
676,172.0,1.0,172.0
677,143.78933649289098,1.0710900473933649,153.54289099526065
678,172.0,1.0,172.0
679,172.0,1.0,172.0
680,172.0,1.0,172.0
681,172.0,1.0,172.0
682,172.0,1.0,172.0
683,199.0,1.0,199.0
684,172.0,1.0,172.0
685,199.0,1.0,199.0
687,591.0052190237797,1.0438047559449313,617.2880725907384
689,136.0,1.0,136.0
691,188.0,1.0,188.0
692,188.0,1.0,188.0
693,188.0,1.0,188.0
694,188.0,1.0,188.0
695,195.02,1.0,195.02
696,189.0,1.0,189.0
697,149.0,1.0,149.0
698,272.0,1.0476190476190477,284.95238095238096
699,183.0,1.0,183.0
700,193.2514450867052,1.069364161849711,206.22273603082851
701,247.65116279069767,1.069767441860465,265.0232558139535
702,199.0,1.0,199.0
703,199.0,1.0,199.0
704,188.0,1.0,188.0
705,219.0,1.0,219.0
707,136.0,1.0,136.0
709,188.0,1.0,188.0
710,189.0,1.0,189.0
711,188.0,1.0,188.0
712,179.0,1.0,179.0
713,172.0,1.0,172.0
714,188.0,1.0,188.0
715,127.2,1.0,124.3
716,145.47514450867052,1.0635838150289016,154.61387283236994
717,149.0,1.0,149.0
718,172.0,1.0444444444444445,179.64444444444445
720,189.0,1.0,189.0
721,188.0,1.0,188.0
722,188.0,1.0,188.0
723,188.0,1.0,188.0
724,188.0,1.0,188.0
725,188.0,1.0,188.0
726,188.0,1.0,188.0
727,188.0,1.0,188.0
728,188.0,1.0,188.0
729,229.0,1.0,229.0
730,229.0,1.0,229.0
731,188.0,1.0,188.0
732,229.0,1.0,229.0
733,188.0,1.0,188.0
734,216.0,1.0,216.0
736,229.0,1.0,229.0
737,229.0,1.0,229.0
738,216.0,1.0,216.0
739,229.0,1.0,229.0
740,229.0,1.0,229.0
741,216.0,1.0,216.0
742,216.0,1.0,216.0
743,188.0,1.0,188.0
744,229.0,1.0,229.0
745,188.0,1.0,188.0
746,229.0,1.0,229.0
747,229.0,1.0,229.0
748,188.0,1.0,188.0
749,216.0,1.0,216.0
750,229.0,1.0,229.0
751,188.0,1.0,188.0
752,188.0,1.0,188.0
753,188.0,1.0,188.0
754,172.0,1.0,172.0
756,188.0,1.0,188.0
757,188.0,1.0,188.0
758,196.17142857142858,1.0,196.17142857142858
759,199.0,1.0,199.0
760,188.0,1.0,188.0
761,199.0,1.0,199.0
763,188.0,1.0,188.0
764,188.0,1.0,188.0
765,136.0,1.0,136.0
767,136.0,1.0,136.0
769,188.0,1.0,188.0
770,172.0,1.0,172.0
771,174.0,1.0,174.0
772,172.0,1.0,172.0
773,172.0,1.0,172.0
774,188.0,1.0,188.0
775,188.0,1.0,188.0
776,172.0,1.0,172.0
777,199.0,1.0,199.0
778,188.0,1.0,188.0
779,188.0,1.0,188.0
780,136.0,1.0,136.0
781,136.0,1.0,136.0
782,188.0,1.0,188.0
783,129.5,1.0,129.5
784,246.14963503649636,1.0413625304136254,256.1970802919708
790,265.9736842105263,1.043859649122807,275.9824561403509
792,970.6372950819672,1.0655737704918034,1034.8340163934427
800,150.0,1.0178571428571428,152.67857142857142
801,150.0,1.0,150.0
802,247.48214285714286,1.0446428571428572,258.64285714285717
804,238.40243902439025,1.051219512195122,250.63658536585365
807,66.0,1.0,66.0
808,179.0,1.0,179.0
809,188.0,1.0625,199.75
810,174.29500000000002,1.0,174.29500000000002
811,194.97,1.0,194.97
812,99.0,1.0,99.0
813,199.0,1.0,199.0
815,100.0,1.0,100.0
816,85.5,1.0,85.5
817,92.33333333333333,1.0,92.33333333333333
818,132.0,1.0,132.0
819,149.0,1.0,149.0
820,99.0,1.0,99.0
822,96.80000000000001,1.0,96.80000000000001
823,192.29999999999998,1.0,192.29999999999998
824,249.0,1.0,249.0
825,293.22222222222223,1.037037037037037,304.2962962962963
826,299.0,1.0,299.0
828,149.0,1.0,149.0
834,240.0,1.0,240.0
838,25.0,1.053030303030303,26.325757575757574
840,690.0,1.0,690.0
841,690.0,1.0,690.0
843,182.9090909090909,1.0,182.9090909090909
844,188.0,1.0,188.0
845,188.0,1.0,188.0
846,176.8,1.0,176.8
847,188.0,1.0,188.0
848,181.77777777777777,1.0,181.77777777777777
849,182.4,1.0333333333333334,188.66666666666666
850,216.0,1.0,216.0
851,188.0,1.0,188.0
852,216.0,1.0,216.0
853,176.0,1.0,176.0
854,28.0,1.0,28.0
855,216.0,1.0,216.0
857,216.0,1.0,216.0
858,188.14285714285714,1.0,188.14285714285714
859,182.9090909090909,1.0,182.9090909090909
860,216.0,1.0,216.0
861,28.0,1.0,28.0
862,182.10526315789474,1.0,182.10526315789474
863,216.0,1.0,216.0
864,184.0,1.0,184.0
865,188.0,1.0,188.0
866,249.0,1.0,249.0
867,215.25,1.03125,222.375
869,225.73333333333332,1.0333333333333334,233.33333333333334
870,249.0,1.0,249.0
871,185.33333333333334,1.0,185.33333333333334
872,219.0,1.0,219.0
873,229.0,1.0,229.0
874,222.76923076923077,1.0,222.76923076923077
875,229.0,1.0,229.0
876,188.0,1.0,188.0
877,185.45454545454547,1.0,185.45454545454547
878,216.0,1.0,216.0
879,188.0,1.0,188.0
880,188.0,1.0,188.0
881,216.0,1.0,216.0
883,216.0,1.0,216.0
884,219.0,1.0,219.0
885,188.0,1.0,188.0
886,249.0,1.0,249.0
887,149.0,1.0,149.0
888,179.0,1.0,179.0
889,184.88888888888889,1.0,184.88888888888889
890,183.52,1.0,183.52
891,185.2,1.05,194.6
893,123.5,1.0,123.5
894,180.53333333333333,1.0,180.53333333333333
895,320.0,1.0,320.0
896,178.66666666666666,1.0555555555555556,186.0
897,182.66666666666666,1.0,182.66666666666666
898,219.0,1.0,219.0
899,188.0,1.0,188.0
901,249.0,1.0,249.0
903,188.0,1.0,188.0
904,188.0,1.0,188.0
905,114.0,1.0,114.0
906,188.0,1.0,188.0
908,184.26666666666668,1.0666666666666667,196.8
909,194.33333333333334,1.0,194.33333333333334
910,180.0,1.0,180.0
911,184.26666666666668,1.0,184.26666666666668
912,180.36363636363637,1.0454545454545454,188.9090909090909
913,169.33333333333334,1.0,169.33333333333334
914,180.0,1.0,180.0
915,188.0,1.0,188.0
916,180.6315789473684,1.0263157894736843,185.57894736842104
918,221.8181818181818,1.0454545454545454,232.1818181818182
919,228.0,1.0,228.0
920,28.0,1.0,28.0
921,185.33333333333334,1.0,185.33333333333334
922,228.0,1.0,228.0
923,219.0,1.0,219.0
924,188.0,1.0,188.0
925,216.0,1.0,216.0
930,800.0,1.0,800.0
931,216.0,1.0,216.0
932,216.0,1.0,216.0
933,275.625,1.0,275.625
935,477.58181069958647,1.0709876543209877,514.3433333333272
936,149.0,1.0178571428571428,151.66071428571428
937,290.7916666666667,1.0,290.7916666666667
938,399.0,1.0,399.0
939,399.0,1.0,399.0
940,399.0,1.0,399.0
941,38.0,1.0,38.0
942,27.0,1.0,27.0
943,127.0,1.0,127.0
944,276.6214893617021,1.0058027079303675,278.5800193423598
945,138.32432432432432,1.0,138.32432432432432
946,81.0,1.0,81.0
947,131.9569230769231,1.0,131.9569230769231
952,167.95238095238096,1.0,167.95238095238096
953,136.88524590163934,1.0,136.88524590163934
954,329.3333333333333,1.0,329.3333333333333
955,399.0,1.0,399.0
956,145.2195,1.02,147.97639999999998
958,515.7467532467532,1.0129870129870129,522.8766233766233
959,146.7605633802817,1.0140845070422535,148.85915492957747
961,507.9650862068965,1.0517241379310345,536.3616379310345
962,151.73465909090908,1.0113636363636365,153.65511363636364
963,88.17085427135679,1.0452261306532664,92.01507537688443
964,139.79715686274508,1.0,139.79715686274508
965,267.7890650406504,1.0040650406504066,269.00451219512195
966,27.0,1.0,27.0
967,296.5897435897436,1.0,296.5897435897436
970,301.2043133802817,1.0035211267605635,302.2219190140845
971,308.21397849462363,1.0184331797235022,313.87910906298004
973,1049.0,1.0,1049.0
974,895.4705882352941,1.0,895.4705882352941
975,310.96698630136984,1.0315068493150685,320.45602739726024
977,140.93650793650792,1.0,140.93650793650792
978,466.8801075268817,1.0161290322580645,474.65913978494626
979,962.3874015748031,1.0236220472440944,985.1984251968504
982,608.7859649122807,1.0666666666666667,657.7543859649123
983,150.66304347826087,1.0,150.66304347826087
985,141.55,1.0,141.55
986,249.0,1.0,249.0
987,139.03830985915494,1.0056338028169014,139.87774647887323
991,91.01510791366907,1.0575539568345325,96.38920863309353
993,89.6694214876033,1.0661157024793388,95.96694214876032
995,78.20238095238095,1.0357142857142858,81.73809523809524
997,75.60363636363635,1.0,75.60363636363635
1001,87.27222222222223,1.0694444444444444,93.6287037037037
1006,391.14085365853657,1.0182926829268293,398.19573170731707
1008,296.69924812030075,1.0526315789473684,312.43609022556393
1009,297.9689655172414,1.0229885057471264,304.8425287356322
1011,296.07142857142856,1.0,296.07142857142856
