item_id,item_price,item_cnt_day,sales_amount
196,0.8130434782608695,-0.30434782608695654,2.3282608695652174
197,0.9209090909090909,5.0606060606060606,4.372424242424242
198,0.8302325581395348,2.511627906976744,3.2023255813953484
199,0.8095238095238095,0.5714285714285714,2.5904761904761906
200,0.8113636363636363,4.545454545454546,2.665909090909091
201,4.461746031746031,1.9523809523809523,8.20984126984127
202,4.153214285714286,1.8928571428571428,7.501428571428571
203,4.04,2.8076923076923075,8.607307692307693
204,4.68171052631579,1.894736842105263,8.036973684210526
205,4.255762711864407,1.7627118644067796,7.178813559322034
206,4.463157894736842,2.175438596491228,8.790701754385966
207,2.8722784810126583,3.2025316455696204,8.40139240506329
208,2.647272727272727,3.2181818181818183,8.020363636363637
209,2.7467647058823528,2.3529411764705883,6.398823529411764
210,2.4995833333333333,2.5694444444444446,6.247222222222223
211,2.7685,2.575,6.742
212,2.749090909090909,3.727272727272727,9.373333333333333
213,1.5179999999999998,1.72,3.6959999999999997
214,1.50375,1.4375,2.9424999999999994
215,1.666153846153846,1.0923076923076922,3.618307692307692
216,1.7029999999999998,2.1125,3.5311249999999994
217,1.3199999999999998,1.1,2.475
218,7.7725,1.7142857142857142,11.363928571428572
219,6.05076923076923,1.4230769230769231,8.313846153846153
220,7.535185185185185,2.0,13.835925925925926
222,5.625,-0.3333333333333333,3.375
223,3.538620689655172,3.103448275862069,8.959999999999999
224,2.5684615384615386,3.3076923076923075,7.726923076923078
225,1.832222222222222,6.888888888888889,11.54888888888889
226,1.7357142857142858,5.285714285714286,9.85714285714286
227,1.5808333333333333,11.75,13.497619047619047
228,1.914153846153846,10.76923076923077,14.836923076923076
229,1.086046511627907,19.46511627906977,10.468837209302325
230,1.3,-1.0,5.2
231,5.54,3.0,8.540000000000001
232,4.016666666666667,2.3703703703703702,9.063703703703704
233,3.3000000000000003,0.6666666666666666,8.25
234,4.4,1.5555555555555556,2.75
235,0.7022222222222223,7.333333333333333,14.746666666666666
237,0.658,10.7,12.84
238,0.26,6.666666666666667,11.44
239,3.186833333333333,4.708333333333333,12.832833333333333
240,2.4462,5.975,12.59895
241,3.0186842105263154,3.5526315789473686,10.729736842105263
242,2.737948717948718,5.538461538461538,11.962307692307693
243,0.7336904761904762,14.285714285714286,6.918809523809523
244,2.10375,8.375,8.225
245,0.83,8.777777777777779,7.285555555555555
246,0.9713333333333334,9.4,9.498
247,1.859655172413793,6.431034482758621,7.780172413793103
248,2.3625471698113207,4.669811320754717,7.928679245283019
249,1.9776315789473686,6.4605263157894735,8.18578947368421
250,6.35,1.7272727272727273,10.968181818181817
251,1.6176136363636362,8.147727272727273,10.892840909090909
252,4.592222222222222,2.888888888888889,12.087777777777777
253,2.95,2.625,7.74375
256,5.20625,1.25,6.6937500000000005
257,1.608181818181818,3.3636363636363638,8.254999999999999
258,1.6434920634920633,1.0476190476190477,5.409365079365079
259,1.4849999999999999,-1.7,2.8049999999999997
260,1.05,-3.0,1.05
261,2.1,1.0,2.1
264,1.4678260869565216,2.6956521739130435,6.345108695652174
265,1.3288888888888888,0.9523809523809523,6.245555555555555
266,0.7071739130434783,9.956521739130435,4.768478260869566
267,0.7272413793103448,6.206896551724138,2.991724137931034
268,4.21,2.0,8.42
269,1.09375,3.375,3.90625
270,2.4136190476190476,4.0476190476190474,9.299809523809524
272,2.814137931034483,-0.6551724137931034,18.481724137931035
273,3.707333333333333,2.2,7.247333333333334
275,3.163846153846154,3.6538461538461537,10.110384615384616
276,2.4593333333333334,1.4666666666666666,5.868666666666667
277,4.54625,1.125,4.92375
278,6.816315789473685,1.912280701754386,12.050175438596492
279,5.479122807017544,0.8596491228070176,7.752456140350877
280,1.9666666666666668,-6.0,2.9500000000000006
281,4.762499999999999,1.75,12.7
282,3.275274725274725,6.884615384615385,19.879967032967034
283,4.982112676056338,4.0,14.307746478873241
284,4.5827027027027025,5.243243243243243,16.19702702702703
285,2.8150000000000004,2.0,7.1049999999999995
286,6.744864864864865,1.054054054054054,9.436756756756758
287,2.95,1.5,4.425000000000001
288,3.7117142857142857,2.8285714285714287,9.048857142857145
289,1.250909090909091,2.6363636363636362,3.694545454545455
291,5.646666666666667,0.0,5.646666666666667
292,1.724433962264151,2.188679245283019,10.780849056603774
294,2.4899999999999998,2.9,7.249
295,1.796140350877193,5.197368421052632,7.397719298245614
296,1.8305240174672488,5.842794759825328,8.356637554585154
297,1.275,2.0,2.55
298,1.8954499999999999,5.26,9.228
299,4.018470588235294,2.235294117647059,12.137529411764707
300,4.261323529411764,5.467320261437909,20.447254901960783
301,4.180572519083969,4.251908396946565,16.124541984732826
302,1.4203612167300381,15.939163498098859,21.025342205323195
303,1.425695792880259,11.87378640776699,14.772346278317151
304,0.7854317548746519,12.584958217270195,8.951309192200558
305,0.7540616246498599,17.974789915966387,11.664089635854342
306,0.7303794037940379,17.116531165311653,11.679728997289974
307,1.4918848167539267,7.654450261780105,11.714083769633508
308,1.6209848484848486,6.753787878787879,9.01534090909091
309,1.5728445747800588,10.495601173020528,13.284398826979473
310,1.0213636363636363,2.8636363636363638,2.9845454545454544
311,0.9618181818181818,7.735177865612648,6.822608695652174
312,0.957104247104247,8.308880308880308,7.264555984555985
313,0.9358671586715868,10.107011070110701,8.76940959409594
315,1.6504477611940298,8.708955223880597,11.389253731343285
316,1.6028318584070798,5.814159292035399,7.376017699115044
317,0.5514440433212996,16.068592057761734,7.096787003610108
318,0.32142222222222216,14.195555555555556,3.233155555555556
319,4.274705882352941,1.7352941176470589,7.576764705882353
320,2.624285714285714,2.4857142857142858,7.217142857142858
321,3.5490566037735847,1.0566037735849056,6.888490566037736
322,4.6192,1.48,7.0828
323,3.3995454545454544,1.893939393939394,6.494848484848485
324,5.887391304347826,1.6956521739130435,10.012608695652174
325,0.625,1.0,0.625
326,1.0875,0.0,7.249999999999999
327,2.31225,5.84,13.05975
328,0.6753333333333332,10.791666666666666,4.990166666666666
329,0.6625174825174824,10.356643356643357,4.118671328671328
330,0.9657142857142856,-5.571428571428571,3.1514285714285712
331,1.5507142857142857,3.107142857142857,4.17
332,1.5561764705882353,3.7941176470588234,4.698529411764706
333,1.0357777777777777,3.4,4.228666666666666
334,1.5422413793103449,3.2241379310344827,4.124827586206897
335,1.1875757575757575,4.2727272727272725,5.218181818181818
336,1.2942105263157895,2.789473684210526,3.4468421052631575
337,1.3816666666666668,3.2666666666666666,3.9676666666666667
338,3.0905498281786943,5.206185567010309,16.67360824742268
339,0.95,2.2071346375143843,2.096777905638665
340,4.473289124668435,6.374005305039788,21.21976127320955
341,1.2070833333333335,2.875,3.3687500000000004
342,3.075978260869565,5.554347826086956,14.38141304347826
343,1.3359999999999999,-0.3,2.9699999999999998
344,4.367619047619048,3.642857142857143,15.479285714285716
345,7.123731343283582,2.455223880597015,16.202014925373135
346,2.914782608695652,4.826086956521739,12.432173913043478
347,1.9329629629629628,7.5,6.985185185185185
348,8.631612903225806,1.3225806451612903,20.468709677419355
351,0.9731707317073169,9.308943089430894,7.78869918699187
352,0.9224210526315789,6.3052631578947365,5.452947368421053
353,0.946619718309859,5.704225352112676,5.060422535211267
354,1.0548192771084337,5.879518072289157,5.442168674698795
355,0.8575675675675676,7.283783783783784,6.192297297297297
356,0.9322549019607843,5.176470588235294,4.493235294117646
357,4.883267326732673,2.98019801980198,12.886633663366336
358,4.335444444444445,6.266666666666667,13.027555555555555
359,1.533148148148148,12.796296296296296,12.587407407407408
360,1.6679761904761903,3.0714285714285716,5.681785714285714
361,1.664278606965174,7.940298507462686,9.177462686567164
362,1.7159090909090908,14.261363636363637,17.14443181818182
363,1.6359813084112151,10.345794392523365,11.086261682242991
364,1.6889385474860334,5.072625698324022,7.703463687150839
365,1.2416077170418005,8.27331189710611,8.158424437299034
366,1.090953109072375,13.450560652395515,11.524576962283385
367,1.5673076923076923,3.5,5.516923076923077
368,0.501978021978022,14.208791208791208,4.222967032967033
369,0.9591981132075471,16.83254716981132,11.46674528301887
370,0.5355555555555556,7.111111111111111,4.142777777777778
371,0.41182692307692303,16.01923076923077,4.096153846153846
372,0.2734615384615385,8.692307692307692,1.8842307692307694
373,0.6330769230769231,9.923076923076923,5.720316742081448
374,0.9760611854684512,16.745697896749522,13.256711281070745
375,0.8412499999999999,11.25,7.420624999999999
376,0.5745714285714285,11.99047619047619,5.534190476190475
377,1.6886904761904762,13.726190476190476,20.047023809523807
378,3.257037037037037,2.185185185185185,6.007777777777778
379,3.827735849056604,4.471698113207547,13.254905660377359
380,3.841546391752577,9.31958762886598,25.789278350515463
382,5.786725663716814,7.867256637168142,24.470353982300885
383,6.248088235294118,7.007352941176471,28.006985294117644
384,2.956914893617021,9.585106382978724,17.577340425531915
386,1.9399280575539566,9.755395683453237,12.9268345323741
387,7.516172839506174,3.493827160493827,19.59777777777778
388,6.503937007874016,2.6535433070866143,15.951929133858268
389,1.6428571428571428,8.214285714285714,10.660714285714286
390,8.49,-2.5,8.49
391,1.371784776902887,17.16010498687664,20.771259842519687
392,1.374063400576369,15.221902017291066,18.54406340057637
393,1.1850967741935483,7.232258064516129,8.731225806451612
394,1.2982644628099174,16.388429752066116,19.862809917355374
395,1.3196190476190477,6.266666666666667,7.926
396,1.336111111111111,4.7063492063492065,5.953968253968254
399,5.6049999999999995,3.7857142857142856,14.215
400,5.079090909090909,2.0,9.879999999999999
402,1.8582513661202187,6.109289617486339,16.82497267759563
403,1.803010752688172,11.903225806451612,21.008360215053763
405,2.2936585365853657,7.536585365853658,17.201951219512196
407,1.0,16.5,15.25
408,1.9434999999999998,2.1875,5.197125
409,1.929011111111111,8.495555555555555,13.564233333333332
410,3.1146076458752514,5.873239436619718,17.64007042253521
411,2.3630958904109587,8.580821917808219,16.484931506849314
412,3.251875,2.46875,7.1125
413,0.9858479532163743,8.47953216374269,4.529005847953217
414,1.02208,8.696,4.8174399999999995
415,1.68,-3.0,1.68
416,1.6815217391304347,-0.5217391304347826,5.029782608695652
417,0.9861728395061727,9.04320987654321,4.902160493827161
418,1.0354263565891473,8.75968992248062,5.297441860465116
419,3.2938162544169614,6.226148409893993,18.17731448763251
420,2.1527876106194688,9.004424778761061,15.313982300884955
421,2.374262295081967,13.870218579234972,28.410573770491805
422,0.34058823529411764,20.323529411764707,4.803529411764706
423,2.2249667405764963,9.614190687361418,16.166607538802662
424,1.743918918918919,5.513513513513513,8.285675675675675
425,2.015656779661017,7.177966101694915,11.286080508474576
426,2.67608938547486,7.774674115456238,17.530391061452512
427,2.761713759213759,12.502457002457003,28.63465601965602
428,1.2015985130111524,6.899628252788104,4.872676579925651
430,1.68,2.0,3.36
431,2.086734693877551,5.591836734693878,13.301020408163266
432,3.8524000000000003,6.52,20.438000000000002
433,2.5945833333333335,4.930555555555555,12.342638888888889
434,1.26,8.6,17.270000000000003
435,3.066421052631579,5.91578947368421,15.282315789473683
436,2.418111111111111,10.855555555555556,21.388222222222222
437,1.6473529411764705,7.1911764705882355,8.111323529411765
438,2.755060975609756,8.073170731707316,16.020243902439024
439,2.028461538461538,8.307692307692308,14.59076923076923
440,1.6203571428571428,9.392857142857142,12.439642857142855
441,1.4308333333333332,13.291666666666666,13.176527777777777
442,1.5722784810126582,11.620253164556962,10.989493670886075
443,1.9658666666666667,14.92,20.4152
444,3.147378640776699,8.242718446601941,28.983203883495147
445,1.7524000000000002,19.0,19.4844
446,1.9561176470588233,5.870588235294117,10.216941176470588
447,2.811971830985915,3.2816901408450705,8.81957746478873
448,1.9219090909090908,11.709090909090909,14.614727272727272
449,1.669090909090909,8.090909090909092,12.77651515151515
450,1.223409090909091,10.272727272727273,7.7475
451,1.3479787234042553,12.819148936170214,9.339468085106382
452,1.7801855895196506,12.013100436681222,17.548941048034933
453,1.7388349514563106,8.58252427184466,12.344854368932038
456,0.9192338709677419,8.78225806451613,6.004838709677419
457,7.285874125874126,4.934731934731935,26.40806526806527
459,5.804720812182741,6.050761421319797,25.26294416243655
460,1.5013483146067417,5.033707865168539,6.312808988764045
461,1.5551685393258428,3.9101123595505616,5.140561797752809
462,1.3612962962962964,4.833333333333333,6.300370370370371
463,1.5806849315068494,3.684931506849315,4.838219178082192
464,1.0932934131736527,5.401197604790419,6.377245508982036
465,0.914,4.7,4.09
466,0.8333333333333334,-0.6666666666666666,2.0833333333333335
467,1.5542803738317756,11.039252336448598,13.907383177570093
468,1.6417194570135747,12.975113122171946,17.824332579185523
469,1.0631944444444443,9.893939393939394,8.700050505050504
470,1.1178155339805824,9.699029126213592,8.709352750809062
471,1.1104242424242423,10.718181818181819,9.34081818181818
472,2.080487012987013,10.847402597402597,18.32996753246753
473,2.128815165876777,10.791469194312796,18.074123222748813
474,2.0348258706467663,11.114427860696518,18.726218905472635
475,2.00859375,8.421875,14.002109375
476,4.4677999999999995,1.9,13.2688
477,1.8095588235294118,2.735294117647059,4.842205882352941
478,3.8703361344537814,6.084033613445378,18.15126050420168
479,3.3560000000000003,4.75,13.7185
480,3.5830434782608696,3.9565217391304346,12.369130434782608
481,5.0358064516129035,2.1774193548387095,9.570483870967742
484,6.9610238907849835,3.8122866894197953,23.941126279863482
485,3.5810119047619047,6.654761904761905,21.324285714285715
486,5.107777777777778,4.155555555555556,14.935333333333334
487,4.832592592592593,4.074074074074074,14.633456790123459
488,2.4969767441860466,3.9302325581395348,8.21093023255814
489,2.346,5.54,11.198999999999998
490,2.568947368421053,6.894736842105263,14.063684210526315
491,0.42,2.0,0.84
492,8.498999999999999,2.1,12.749
494,1.7042592592592594,3.3055555555555554,7.234444444444445
498,1.9833333333333332,6.555555555555555,12.183333333333332
499,3.8216129032258066,3.096774193548387,8.338709677419354
500,2.55,5.416666666666667,13.8125
501,3.7119999999999993,0.8,8.642
504,1.9945454545454546,8.363636363636363,7.859545454545454
505,2.140909090909091,7.75,9.051818181818183
506,2.675,9.1,12.070666666666666
508,3.2779464285714286,2.7857142857142856,9.009464285714285
509,1.25,10.72549019607843,13.406862745098039
510,1.0317307692307691,18.134615384615383,15.762307692307692
512,2.69875,4.833333333333333,11.530000000000001
513,0.8164864864864865,20.04054054054054,11.15527027027027
514,1.0508695652173914,10.347826086956522,4.037173913043477
515,1.2646153846153847,6.076923076923077,3.0153846153846158
517,0.86,7.945454545454545,3.2916363636363637
518,1.1320535714285713,14.754464285714286,12.870089285714284
519,2.785163793103448,7.091379310344828,16.462991379310346
520,2.8635294117647057,9.058823529411764,12.631176470588237
521,6.6408571428571435,3.1714285714285713,19.559428571428572
522,1.2494545454545454,11.218181818181819,7.424909090909091
523,1.8752380952380954,7.761904761904762,8.291904761904762
524,2.7331818181818184,4.7272727272727275,15.887272727272729
525,3.141935483870968,2.2580645161290325,8.376451612903226
527,1.9835657370517927,3.442231075697211,5.911175298804781
528,2.2436176470588234,3.947058823529412,7.113764705882352
529,2.161254355400697,3.289198606271777,6.023135888501741
533,3.1350000000000002,3.5,10.510000000000002
534,2.026,2.7,5.457
539,6.764,-1.6,8.573333333333332
540,6.4724324324324325,-3.324324324324324,16.908918918918918
541,5.111625,4.325,18.131375000000002
542,1.5728723404255318,8.52127659574468,10.746914893617022
543,1.3452459016393443,5.467213114754099,8.187131147540985
544,1.2162582781456954,4.258278145695364,4.671291390728477
545,1.0416666666666667,5.5,1.9791666666666667
546,1.1811111111111112,3.814814814814815,4.579074074074074
548,8.548235294117646,2.0588235294117645,13.89235294117647
550,6.435909090909091,1.606060606060606,10.18590909090909
551,7.295599999999999,1.16,8.6484
552,2.02,6.980769230769231,8.597884615384617
553,5.926521739130435,1.934782608695652,10.221086956521738
554,2.19953488372093,3.9767441860465116,4.639302325581395
555,1.2448484848484849,4.96969696969697,4.364545454545454
556,2.515,6.3125,10.093125
557,5.775555555555556,1.7777777777777777,11.184444444444445
558,1.6355263157894737,7.552631578947368,8.413421052631579
559,1.9772727272727273,2.272727272727273,3.265151515151515
560,0.855,10.416666666666666,7.9175
561,2.366739130434783,6.608695652173913,10.082391304347826
562,8.665185185185184,1.5925925925925926,11.676666666666666
563,6.459411764705883,2.176470588235294,11.635882352941177
564,2.4429268292682926,2.951219512195122,5.260487804878048
565,2.119705882352941,4.176470588235294,6.408529411764706
566,1.8538,3.68,5.0866
567,3.4881443298969073,7.446735395189004,21.69556701030928
568,2.377920353982301,7.920353982300885,13.698008849557523
569,2.0197674418604654,8.837209302325581,10.721550387596901
570,1.024642857142857,5.928571428571429,4.523333333333333
571,1.115125786163522,12.223270440251572,10.836006289308175
572,0.5776470588235294,14.372549019607844,5.690196078431373
573,0.9512403100775193,8.643410852713178,7.487829457364341
574,1.4784976525821596,18.323943661971832,22.76117370892019
575,1.5021100917431192,6.495412844036697,9.707706422018349
576,1.45,0.625,5.79875
577,1.19625,4.0,4.83375
580,1.0443939393939392,15.424242424242424,8.339848484848485
583,0.25069444444444444,12.23611111111111,1.7865277777777777
584,0.24134146341463414,12.829268292682928,1.843780487804878
585,0.2544086021505376,13.13978494623656,1.9948387096774192
586,0.25075471698113205,17.5188679245283,3.039433962264151
587,5.401142857142857,1.9285714285714286,10.12042857142857
588,5.9205084745762715,2.4322033898305087,10.904322033898305
589,4.235,-1.5,4.235
590,4.929752066115703,3.2520661157024793,12.217066115702478
592,1.7658823529411765,2.823529411764706,4.412941176470588
593,0.7000000000000001,-8.0,0.7000000000000001
594,2.722391304347826,4.8478260869565215,9.878695652173914
595,3.0,-1.8,3.75
596,2.981304347826087,4.913043478260869,9.097101449275362
597,3.5959999999999996,2.96,7.59
598,3.8878947368421053,2.8421052631578947,6.508421052631578
601,5.195466666666667,4.013333333333334,18.4836
602,4.644,2.9,10.683
603,3.7722448979591836,5.142857142857143,12.575102040816327
604,3.149090909090909,2.1136363636363638,5.6850000000000005
605,5.377207547169811,4.426415094339623,18.987283018867924
606,2.285752508361204,5.414715719063545,11.11989966555184
607,4.809340425531914,6.3808510638297875,25.073234042553192
610,1.5722900763358778,7.801526717557252,10.188320610687024
611,1.0741935483870966,6.790322580645161,4.7101612903225805
612,1.0454237288135593,7.4576271186440675,5.262542372881356
613,1.1,8.52,10.5
614,1.5853773584905662,3.839622641509434,6.046415094339622
615,1.6911920529801325,5.629139072847682,9.78046357615894
616,1.9090909090909092,4.012987012987013,7.803506493506492
617,3.5992385786802035,4.00507614213198,12.51756345177665
618,0.8600735294117647,4.213235294117647,3.5736029411764707
619,0.8566949152542372,5.076271186440678,4.28593220338983
620,1.4826923076923075,6.538461538461538,8.498846153846154
621,1.6856,4.96,6.635599999999999
622,1.8213888888888887,5.055555555555555,7.126111111111111
623,2.0538095238095235,3.238095238095238,6.418095238095238
624,2.148181818181818,2.5454545454545454,5.161818181818182
625,2.495,1.125,2.73875
626,6.4089041095890416,2.712328767123288,12.772602739726027
627,5.791901408450705,4.288732394366197,22.746830985915494
628,4.245412844036697,2.2018348623853212,9.330275229357799
629,3.934430379746835,3.0,11.364556962025317
630,3.8950892857142856,2.7142857142857144,9.972232142857143
631,3.9855660377358495,2.4716981132075473,9.404622641509434
632,4.010606060606061,2.242424242424242,8.670151515151515
633,3.837252747252747,3.1648351648351647,11.844175824175823
634,4.104295774647887,2.6619718309859155,10.275140845070423
635,3.669096385542169,3.8373493975903616,13.33186746987952
636,3.84775,-0.425,11.910250000000001
641,4.059546370967742,6.504032258064516,22.614052419354838
642,5.154740099009901,5.0816831683168315,20.76806930693069
643,5.577781299524564,5.567353407290016,27.933684627575282
644,3.705833333333333,-3.4166666666666665,12.323333333333332
646,0.975,1.0,0.975
647,2.5716129032258066,6.232258064516129,11.536548387096774
653,0.38461538461538464,19.26923076923077,11.096153846153847
654,0.48112068965517235,15.818965517241379,6.80146551724138
655,0.5096913580246913,15.265432098765432,6.469043209876543
656,0.5298484848484848,12.530303030303031,5.36060606060606
657,0.5545327102803739,11.57943925233645,4.868878504672898
658,0.5317883211678832,13.653284671532846,5.738248175182481
660,0.46307692307692305,7.358974358974359,3.3958974358974356
661,0.5074799999999999,12.732,5.4963999999999995
662,0.5111864406779661,8.508474576271187,3.6161016949152542
665,8.280119760479042,2.3892215568862274,20.91610778443114
666,7.625867768595041,1.6859504132231404,12.273719008264464
667,1.563392857142857,6.392857142857143,6.440892857142857
668,2.877519379844961,5.841085271317829,14.170232558139535
669,5.285200000000001,3.797142857142857,18.723771428571432
670,5.4377300613496935,2.226993865030675,11.316134969325155
671,2.7432311977715877,6.832869080779944,16.52036211699164
672,4.391594202898551,2.869565217391304,17.15159420289855
673,2.5,1.0,6.25
674,5.376614785992218,3.2879377431906613,18.09260700389105
675,1.1179310344827584,11.350574712643677,9.713965517241379
676,3.5834782608695654,2.9130434782608696,11.02304347826087
677,2.5538571428571424,5.271428571428571,5.006714285714286
678,3.238547008547008,8.376068376068377,21.463846153846152
679,4.143459119496856,3.4654088050314464,11.595031446540881
680,3.3563017031630173,5.192214111922141,13.52279805352798
681,3.099696707105719,6.804159445407279,16.848188908145577
682,3.01875,5.925925925925926,14.454999999999998
683,1.4353571428571428,11.571428571428571,13.584285714285715
684,3.2016455696202533,8.829113924050633,17.741329113924053
685,3.20568,8.312,14.588560000000001
686,2.5892307692307694,3.230769230769231,7.504358974358975
687,2.7133333333333334,4.028248587570621,9.317231638418079
